document_id,source,title,url,predicted_relevant,human_relevant,false_positive_reason,false_negative_reason,reviewer_note
42,kgwed,온뜰에피움 웨딩촬영 후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=42,true,,,,
40,kgwed,위뜨스튜디오 촬영후기 남겨요,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=40,true,,,,
39,kgwed,플로우스튜디오 계약후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=39,true,,,,
38,kgwed,인물중심 토탈웨딩촬영스튜디오 모스트스튜디오 후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=38,true,,,,
37,kgwed,모스트 스튜디오 계약후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=37,true,,,,
36,kgwed,제이스포사 촬영드레스 셀렉후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=36,true,,,,
35,kgwed,모네뜨아르 본식드레스 가봉까지 끝내고 왔어요,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=35,true,,,,
34,kgwed,직거래웨딩 토탈웨딩 패키지 계약후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=34,true,,,,
33,kgwed,모네뜨아르 본식드레스 계약후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=33,true,,,,
31,kgwed,아우어스튜디오 촬영했어요~,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=31,true,,,,
29,kgwed,역시 직거래라 그런지 가성비 최고!,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=29,true,,,,
28,kgwed,스튜디오촬영 준비 시작!!!,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=28,true,,,,
26,kgwed,가을스튜디오 계약후기 남겨드려요,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=26,true,,,,
25,kgwed,쥬빌리브라이드 / 아뜰리에 로리에 드레스 투어 후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=25,true,,,,
24,kgwed,페레스튜디오 계약후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=24,true,,,,
23,kgwed,클라라웨딩 드레스 후기 ♥,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=23,true,,,,
22,kgwed,민정란 한복 혼주한복 후기 써봐요,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=22,true,,,,
21,kgwed,로브드K 드레스로 결정했어요!,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=21,true,,,,
19,kgwed,브라이드손윤희 드레스 후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=19,true,,,,
17,kgwed,해밀스튜디오 계약한 후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=17,true,,,,
16,kgwed,아우라 스튜디오 웨딩사진 로망해결 ><,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=16,true,,,,
14,kgwed,섬스튜디오 정말 맘에 들어요,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=14,true,,,,
13,kgwed,위뜨스튜디오 웨딩촬영 후기 남겨요,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=13,true,,,,
12,kgwed,아벨바이케이 드레스 선택한 이유,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=12,true,,,,
11,kgwed,뮤아스튜디오 추천하고 추천해요!!,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=11,true,,,,
10,kgwed,뮤아스튜디오 토탈웨딩 계약후기 남겨요,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=10,true,,,,
9,kgwed,가을스튜디오 결직웨딩에서 계약했습니다.,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=9,true,,,,
8,kgwed,클라라웨딩 촬영드레스 피팅후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=8,true,,,,
6,kgwed,스띨레디허 본식가봉후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=6,true,,,,
5,kgwed,레이나모라 드레스 본식가봉후기 - 결직웨딩,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=5,true,,,,
4,kgwed,제이스포사 결직웨딩 드메패키지 계약후기,https://kgwed.com/%ED%9B%84%EA%B8%B0/?mod=document&uid=4,true,,,,
